,din_instante,hora,dia_semana,mes,carga_mw
19911,2023-07-27 09:00:00,9,3,7,42388.19799999
19915,2023-07-27 10:00:00,10,3,7,43207.33199999
19919,2023-07-27 11:00:00,11,3,7,43336.39099999
19923,2023-07-27 12:00:00,12,3,7,42878.087
19927,2023-07-27 13:00:00,13,3,7,43808.47699999
19931,2023-07-27 14:00:00,14,3,7,44757.983
19935,2023-07-27 15:00:00,15,3,7,45175.513
19939,2023-07-27 16:00:00,16,3,7,45540.061
19943,2023-07-27 17:00:00,17,3,7,45530.50299999
19947,2023-07-27 18:00:00,18,3,7,48389.145
19951,2023-07-27 19:00:00,19,3,7,47514.42799999
19955,2023-07-27 20:00:00,20,3,7,46319.23199999
19959,2023-07-27 21:00:00,21,3,7,45061.98199999
19963,2023-07-27 22:00:00,22,3,7,42689.43999999
19967,2023-07-27 23:00:00,23,3,7,39572.34399999
19971,2023-07-28 00:00:00,0,4,7,36750.218
19975,2023-07-28 01:00:00,1,4,7,34717.36799999
19979,2023-07-28 02:00:00,2,4,7,33428.66499999
19983,2023-07-28 03:00:00,3,4,7,32863.084
19987,2023-07-28 04:00:00,4,4,7,32976.58999999
19991,2023-07-28 05:00:00,5,4,7,34405.45199999
19995,2023-07-28 06:00:00,6,4,7,36695.555
19999,2023-07-28 07:00:00,7,4,7,39064.55699999
20003,2023-07-28 08:00:00,8,4,7,41147.95599999
20007,2023-07-28 09:00:00,9,4,7,42453.119
20011,2023-07-28 10:00:00,10,4,7,43477.41999999
20015,2023-07-28 11:00:00,11,4,7,43565.68399999
20019,2023-07-28 12:00:00,12,4,7,43069.993
20023,2023-07-28 13:00:00,13,4,7,43967.615
20027,2023-07-28 14:00:00,14,4,7,44650.19499999
20031,2023-07-28 15:00:00,15,4,7,44990.30899999
20035,2023-07-28 16:00:00,16,4,7,44851.603
20039,2023-07-28 17:00:00,17,4,7,45157.391
20043,2023-07-28 18:00:00,18,4,7,47758.691
20047,2023-07-28 19:00:00,19,4,7,46636.665
20051,2023-07-28 20:00:00,20,4,7,45187.142
20055,2023-07-28 21:00:00,21,4,7,43997.49699999
20059,2023-07-28 22:00:00,22,4,7,41928.642
20063,2023-07-28 23:00:00,23,4,7,39462.20499999
20067,2023-07-29 00:00:00,0,5,7,36857.204
20071,2023-07-29 01:00:00,1,5,7,34785.33599999
20075,2023-07-29 02:00:00,2,5,7,33426.00299999
20079,2023-07-29 03:00:00,3,5,7,32761.07699999
20083,2023-07-29 04:00:00,4,5,7,32685.346
20087,2023-07-29 05:00:00,5,5,7,33053.27199999
20091,2023-07-29 06:00:00,6,5,7,33925.52899999
20095,2023-07-29 07:00:00,7,5,7,35184.11599999
20099,2023-07-29 08:00:00,8,5,7,36907.95199999
20103,2023-07-29 09:00:00,9,5,7,38186.275
20107,2023-07-29 10:00:00,10,5,7,38563.985
20111,2023-07-29 11:00:00,11,5,7,38666.69999999
20115,2023-07-29 12:00:00,12,5,7,38297.06499999
20119,2023-07-29 13:00:00,13,5,7,37751.73999999
20123,2023-07-29 14:00:00,14,5,7,37511.506
20127,2023-07-29 15:00:00,15,5,7,37775.31
20131,2023-07-29 16:00:00,16,5,7,38785.72299999
20135,2023-07-29 17:00:00,17,5,7,41274.52999999
20139,2023-07-29 18:00:00,18,5,7,44756.54199999
20143,2023-07-29 19:00:00,19,5,7,43723.27199999
20147,2023-07-29 20:00:00,20,5,7,41702.44499999
20151,2023-07-29 21:00:00,21,5,7,39704.50399999
20155,2023-07-29 22:00:00,22,5,7,37429.91399999
20159,2023-07-29 23:00:00,23,5,7,35379.73399999
20163,2023-07-30 00:00:00,0,6,7,33290.89299999
20167,2023-07-30 01:00:00,1,6,7,31558.077
20171,2023-07-30 02:00:00,2,6,7,30252.813
20175,2023-07-30 03:00:00,3,6,7,29527.05
20179,2023-07-30 04:00:00,4,6,7,29356.32599999
20183,2023-07-30 05:00:00,5,6,7,29371.352
20187,2023-07-30 06:00:00,6,6,7,29300.326
20191,2023-07-30 07:00:00,7,6,7,29317.342
20195,2023-07-30 08:00:00,8,6,7,30444.94199999
20199,2023-07-30 09:00:00,9,6,7,31443.77899999
20203,2023-07-30 10:00:00,10,6,7,32385.38799999
20207,2023-07-30 11:00:00,11,6,7,33317.69199999
20211,2023-07-30 12:00:00,12,6,7,33581.942
20215,2023-07-30 13:00:00,13,6,7,33251.866
20219,2023-07-30 14:00:00,14,6,7,32861.553
20223,2023-07-30 15:00:00,15,6,7,33319.25499999
20227,2023-07-30 16:00:00,16,6,7,34751.14699999
20231,2023-07-30 17:00:00,17,6,7,37765.597
20235,2023-07-30 18:00:00,18,6,7,41936.0
20239,2023-07-30 19:00:00,19,6,7,41194.29
20243,2023-07-30 20:00:00,20,6,7,40108.384
20247,2023-07-30 21:00:00,21,6,7,38694.435
20251,2023-07-30 22:00:00,22,6,7,36833.443
20255,2023-07-30 23:00:00,23,6,7,34564.349
20259,2023-07-31 00:00:00,0,0,7,32388.376
20263,2023-07-31 01:00:00,1,0,7,30934.679
20267,2023-07-31 02:00:00,2,0,7,30103.443
20271,2023-07-31 03:00:00,3,0,7,29800.925
20275,2023-07-31 04:00:00,4,0,7,30298.771
20279,2023-07-31 05:00:00,5,0,7,32077.071
20283,2023-07-31 06:00:00,6,0,7,34898.896
20287,2023-07-31 07:00:00,7,0,7,37179.401
20291,2023-07-31 08:00:00,8,0,7,39400.031
20295,2023-07-31 09:00:00,9,0,7,40889.02899999
20299,2023-07-31 10:00:00,10,0,7,41944.632
20303,2023-07-31 11:00:00,11,0,7,42306.685
20307,2023-07-31 12:00:00,12,0,7,41829.74599999
20311,2023-07-31 13:00:00,13,0,7,42406.25699999
20315,2023-07-31 14:00:00,14,0,7,42803.63599999
20319,2023-07-31 15:00:00,15,0,7,43046.427
20323,2023-07-31 16:00:00,16,0,7,43522.675
20327,2023-07-31 17:00:00,17,0,7,43805.854
20331,2023-07-31 18:00:00,18,0,7,46837.255
20335,2023-07-31 19:00:00,19,0,7,46705.977
20339,2023-07-31 20:00:00,20,0,7,45883.40899999
20343,2023-07-31 21:00:00,21,0,7,44612.51599999
20347,2023-07-31 22:00:00,22,0,7,41910.89999999
20351,2023-07-31 23:00:00,23,0,7,38449.05599999
20355,2023-08-01 00:00:00,0,1,8,35534.57599999
20359,2023-08-01 01:00:00,1,1,8,33676.11599999
20363,2023-08-01 02:00:00,2,1,8,32679.431
20367,2023-08-01 03:00:00,3,1,8,32332.80599999
20371,2023-08-01 04:00:00,4,1,8,32673.644
20375,2023-08-01 05:00:00,5,1,8,34364.455
20379,2023-08-01 06:00:00,6,1,8,36926.925
20383,2023-08-01 07:00:00,7,1,8,38912.13199999
20387,2023-08-01 08:00:00,8,1,8,40891.91199999
20391,2023-08-01 09:00:00,9,1,8,41800.157
20395,2023-08-01 10:00:00,10,1,8,42760.92299999
20399,2023-08-01 11:00:00,11,1,8,43009.421
20403,2023-08-01 12:00:00,12,1,8,42424.82299999
20407,2023-08-01 13:00:00,13,1,8,42987.94299999
20411,2023-08-01 14:00:00,14,1,8,43698.50399999
20415,2023-08-01 15:00:00,15,1,8,44091.622
20419,2023-08-01 16:00:00,16,1,8,44560.631
20423,2023-08-01 17:00:00,17,1,8,44660.81799999
20427,2023-08-01 18:00:00,18,1,8,47690.34
20431,2023-08-01 19:00:00,19,1,8,47430.364
20435,2023-08-01 20:00:00,20,1,8,46528.112
20439,2023-08-01 21:00:00,21,1,8,45403.153
20443,2023-08-01 22:00:00,22,1,8,42573.18299999
20447,2023-08-01 23:00:00,23,1,8,39095.432
20451,2023-08-02 00:00:00,0,2,8,36060.61699999
20455,2023-08-02 01:00:00,1,2,8,33965.415
20459,2023-08-02 02:00:00,2,2,8,32899.286
20463,2023-08-02 03:00:00,3,2,8,32438.92599999
20467,2023-08-02 04:00:00,4,2,8,32640.402
20471,2023-08-02 05:00:00,5,2,8,34463.411
20475,2023-08-02 06:00:00,6,2,8,36987.72399999
20479,2023-08-02 07:00:00,7,2,8,39045.156
20483,2023-08-02 08:00:00,8,2,8,41018.104
20487,2023-08-02 09:00:00,9,2,8,41960.54199999
20491,2023-08-02 10:00:00,10,2,8,42950.10699999
20495,2023-08-02 11:00:00,11,2,8,43466.71899999
20499,2023-08-02 12:00:00,12,2,8,42884.278
20503,2023-08-02 13:00:00,13,2,8,43423.76599999
20507,2023-08-02 14:00:00,14,2,8,44118.00099999
20511,2023-08-02 15:00:00,15,2,8,44688.10499999
20515,2023-08-02 16:00:00,16,2,8,45342.65099999
20519,2023-08-02 17:00:00,17,2,8,45113.759
20523,2023-08-02 18:00:00,18,2,8,48216.011
20527,2023-08-02 19:00:00,19,2,8,47432.346
20531,2023-08-02 20:00:00,20,2,8,46793.92999999
20535,2023-08-02 21:00:00,21,2,8,45526.31699999
20539,2023-08-02 22:00:00,22,2,8,42878.01399999
20543,2023-08-02 23:00:00,23,2,8,39482.495
20547,2023-08-03 00:00:00,0,3,8,36521.01299999
20551,2023-08-03 01:00:00,1,3,8,34475.273
20555,2023-08-03 02:00:00,2,3,8,33211.4
20559,2023-08-03 03:00:00,3,3,8,32839.03199999
20563,2023-08-03 04:00:00,4,3,8,33062.47999999
20567,2023-08-03 05:00:00,5,3,8,34859.61299999
20571,2023-08-03 06:00:00,6,3,8,37599.261
20575,2023-08-03 07:00:00,7,3,8,39382.51999999
20579,2023-08-03 08:00:00,8,3,8,40846.718
20583,2023-08-03 09:00:00,9,3,8,41761.82299999
20587,2023-08-03 10:00:00,10,3,8,43198.58599999
20591,2023-08-03 11:00:00,11,3,8,43858.05399999
20595,2023-08-03 12:00:00,12,3,8,43297.82299999
20599,2023-08-03 13:00:00,13,3,8,43888.868
20603,2023-08-03 14:00:00,14,3,8,44900.109
20607,2023-08-03 15:00:00,15,3,8,45466.92099999
20611,2023-08-03 16:00:00,16,3,8,46076.89799999
20615,2023-08-03 17:00:00,17,3,8,45596.04999999
20619,2023-08-03 18:00:00,18,3,8,48535.48699999
20623,2023-08-03 19:00:00,19,3,8,47984.33799999
20627,2023-08-03 20:00:00,20,3,8,47061.629
20631,2023-08-03 21:00:00,21,3,8,45867.541
20635,2023-08-03 22:00:00,22,3,8,43305.315
20639,2023-08-03 23:00:00,23,3,8,40131.742
20643,2023-08-04 00:00:00,0,4,8,37098.42
20647,2023-08-04 01:00:00,1,4,8,35085.02699999
20651,2023-08-04 02:00:00,2,4,8,33890.282
20655,2023-08-04 03:00:00,3,4,8,33414.16299999
20659,2023-08-04 04:00:00,4,4,8,33582.329
20663,2023-08-04 05:00:00,5,4,8,35237.552
20667,2023-08-04 06:00:00,6,4,8,37926.27099999
20671,2023-08-04 07:00:00,7,4,8,40026.66399999
20675,2023-08-04 08:00:00,8,4,8,41956.22799999
20679,2023-08-04 09:00:00,9,4,8,43027.654
20683,2023-08-04 10:00:00,10,4,8,43963.63699999
20687,2023-08-04 11:00:00,11,4,8,44194.257
20691,2023-08-04 12:00:00,12,4,8,43354.705
20695,2023-08-04 13:00:00,13,4,8,44003.503
20699,2023-08-04 14:00:00,14,4,8,44712.92999999
20703,2023-08-04 15:00:00,15,4,8,45095.944
20707,2023-08-04 16:00:00,16,4,8,44941.30899999
20711,2023-08-04 17:00:00,17,4,8,45141.693
20715,2023-08-04 18:00:00,18,4,8,48022.62999999
20719,2023-08-04 19:00:00,19,4,8,47434.55099999
20723,2023-08-04 20:00:00,20,4,8,45946.991
20727,2023-08-04 21:00:00,21,4,8,44944.008
20731,2023-08-04 22:00:00,22,4,8,42663.81999999
20735,2023-08-04 23:00:00,23,4,8,39870.50499999
20739,2023-08-05 00:00:00,0,5,8,37165.38499999
20743,2023-08-05 01:00:00,1,5,8,35065.651
20747,2023-08-05 02:00:00,2,5,8,33615.46499999
20751,2023-08-05 03:00:00,3,5,8,32858.41899999
20755,2023-08-05 04:00:00,4,5,8,32866.44199999
20759,2023-08-05 05:00:00,5,5,8,33203.92899999
20763,2023-08-05 06:00:00,6,5,8,33897.91599999
20767,2023-08-05 07:00:00,7,5,8,35109.23399999
20771,2023-08-05 08:00:00,8,5,8,36647.72099999
20775,2023-08-05 09:00:00,9,5,8,37921.73799999
20779,2023-08-05 10:00:00,10,5,8,38647.595
20783,2023-08-05 11:00:00,11,5,8,39002.52899999
20787,2023-08-05 12:00:00,12,5,8,39077.551
20791,2023-08-05 13:00:00,13,5,8,38953.90499999
20795,2023-08-05 14:00:00,14,5,8,38743.935
20799,2023-08-05 15:00:00,15,5,8,38919.68999999
20803,2023-08-05 16:00:00,16,5,8,39679.954
20807,2023-08-05 17:00:00,17,5,8,41975.30399999
20811,2023-08-05 18:00:00,18,5,8,46294.95799999
20815,2023-08-05 19:00:00,19,5,8,45488.43999999
20819,2023-08-05 20:00:00,20,5,8,43467.78599999
20823,2023-08-05 21:00:00,21,5,8,41666.898
20827,2023-08-05 22:00:00,22,5,8,39464.13599999
20831,2023-08-05 23:00:00,23,5,8,37258.65699999
20835,2023-08-06 00:00:00,0,6,8,35053.32499999
20839,2023-08-06 01:00:00,1,6,8,33116.68199999
20843,2023-08-06 02:00:00,2,6,8,31819.436
20847,2023-08-06 03:00:00,3,6,8,31053.696
20851,2023-08-06 04:00:00,4,6,8,30709.68799999
20855,2023-08-06 05:00:00,5,6,8,30777.678
20859,2023-08-06 06:00:00,6,6,8,30630.29399999
20863,2023-08-06 07:00:00,7,6,8,30856.83599999
20867,2023-08-06 08:00:00,8,6,8,31857.59199999
20871,2023-08-06 09:00:00,9,6,8,32946.52499999
20875,2023-08-06 10:00:00,10,6,8,33894.261
20879,2023-08-06 11:00:00,11,6,8,34962.062
20883,2023-08-06 12:00:00,12,6,8,35269.97
20887,2023-08-06 13:00:00,13,6,8,34713.66099999
20891,2023-08-06 14:00:00,14,6,8,34447.155
20895,2023-08-06 15:00:00,15,6,8,35073.56
20899,2023-08-06 16:00:00,16,6,8,36350.19599999
20903,2023-08-06 17:00:00,17,6,8,39278.56899999
20907,2023-08-06 18:00:00,18,6,8,43674.68299999
20911,2023-08-06 19:00:00,19,6,8,43243.72699999
20915,2023-08-06 20:00:00,20,6,8,42068.84599999
20919,2023-08-06 21:00:00,21,6,8,40884.953
20923,2023-08-06 22:00:00,22,6,8,39020.276
20927,2023-08-06 23:00:00,23,6,8,36611.69799999
20931,2023-08-07 00:00:00,0,0,8,34451.614
20935,2023-08-07 01:00:00,1,0,8,32848.39499999
20939,2023-08-07 02:00:00,2,0,8,31940.10399999
20943,2023-08-07 03:00:00,3,0,8,31578.58399999
20947,2023-08-07 04:00:00,4,0,8,31940.05
20951,2023-08-07 05:00:00,5,0,8,33791.66199999
20955,2023-08-07 06:00:00,6,0,8,36593.444
20959,2023-08-07 07:00:00,7,0,8,38430.96699999
20963,2023-08-07 08:00:00,8,0,8,40694.83999999
20967,2023-08-07 09:00:00,9,0,8,42228.06899999
20971,2023-08-07 10:00:00,10,0,8,44205.164
20975,2023-08-07 11:00:00,11,0,8,45040.399
20979,2023-08-07 12:00:00,12,0,8,44448.62699999
20983,2023-08-07 13:00:00,13,0,8,45175.261
20987,2023-08-07 14:00:00,14,0,8,46032.47999999
20991,2023-08-07 15:00:00,15,0,8,46629.85
20995,2023-08-07 16:00:00,16,0,8,47371.939
20999,2023-08-07 17:00:00,17,0,8,46546.945
21003,2023-08-07 18:00:00,18,0,8,48841.207
21007,2023-08-07 19:00:00,19,0,8,48581.744
21011,2023-08-07 20:00:00,20,0,8,48025.75399999
21015,2023-08-07 21:00:00,21,0,8,47047.79499999
21019,2023-08-07 22:00:00,22,0,8,44469.88099999
21023,2023-08-07 23:00:00,23,0,8,41110.52299999
21027,2023-08-08 00:00:00,0,1,8,38128.00299999
21031,2023-08-08 01:00:00,1,1,8,36117.18799999
21035,2023-08-08 02:00:00,2,1,8,35111.93999999
21039,2023-08-08 03:00:00,3,1,8,34557.06299999
21043,2023-08-08 04:00:00,4,1,8,34856.36999999
21047,2023-08-08 05:00:00,5,1,8,36530.24699999
21051,2023-08-08 06:00:00,6,1,8,39137.34899999
21055,2023-08-08 07:00:00,7,1,8,40796.562
21059,2023-08-08 08:00:00,8,1,8,42544.44499999
21063,2023-08-08 09:00:00,9,1,8,43587.37099999
21067,2023-08-08 10:00:00,10,1,8,44564.097
21071,2023-08-08 11:00:00,11,1,8,44918.09599999
21075,2023-08-08 12:00:00,12,1,8,44038.497
21079,2023-08-08 13:00:00,13,1,8,44657.63799999
21083,2023-08-08 14:00:00,14,1,8,45452.57899999
21087,2023-08-08 15:00:00,15,1,8,45862.59199999
21091,2023-08-08 16:00:00,16,1,8,46346.489
21095,2023-08-08 17:00:00,17,1,8,46386.18799999
21099,2023-08-08 18:00:00,18,1,8,47880.48599999
21103,2023-08-08 19:00:00,19,1,8,47858.725
21107,2023-08-08 20:00:00,20,1,8,47132.366
21111,2023-08-08 21:00:00,21,1,8,46042.94299999
21115,2023-08-08 22:00:00,22,1,8,43491.05399999
21119,2023-08-08 23:00:00,23,1,8,40283.743
21123,2023-08-09 00:00:00,0,2,8,37439.085
21127,2023-08-09 01:00:00,1,2,8,35415.491
21131,2023-08-09 02:00:00,2,2,8,34339.992
21135,2023-08-09 03:00:00,3,2,8,33833.71699999
21139,2023-08-09 04:00:00,4,2,8,34116.935
21143,2023-08-09 05:00:00,5,2,8,35865.699
21147,2023-08-09 06:00:00,6,2,8,38753.05799999
21151,2023-08-09 07:00:00,7,2,8,40610.51999999
21155,2023-08-09 08:00:00,8,2,8,42503.64
21159,2023-08-09 09:00:00,9,2,8,43455.011
21163,2023-08-09 10:00:00,10,2,8,44610.233
21167,2023-08-09 11:00:00,11,2,8,45078.89099999
21171,2023-08-09 12:00:00,12,2,8,44353.05399999
21175,2023-08-09 13:00:00,13,2,8,45056.205
21179,2023-08-09 14:00:00,14,2,8,45760.057
21183,2023-08-09 15:00:00,15,2,8,46073.213
21187,2023-08-09 16:00:00,16,2,8,46706.92999999
21191,2023-08-09 17:00:00,17,2,8,46418.348
21195,2023-08-09 18:00:00,18,2,8,48510.072
21199,2023-08-09 19:00:00,19,2,8,47789.099
21203,2023-08-09 20:00:00,20,2,8,47206.247
21207,2023-08-09 21:00:00,21,2,8,46088.043
21211,2023-08-09 22:00:00,22,2,8,43530.368
21215,2023-08-09 23:00:00,23,2,8,40329.485
21219,2023-08-10 00:00:00,0,3,8,37442.44799999
21223,2023-08-10 01:00:00,1,3,8,35389.63899999
21227,2023-08-10 02:00:00,2,3,8,34286.458
21231,2023-08-10 03:00:00,3,3,8,33865.055
21235,2023-08-10 04:00:00,4,3,8,34154.90599999
21239,2023-08-10 05:00:00,5,3,8,35947.17799999
21243,2023-08-10 06:00:00,6,3,8,38485.12999999
21247,2023-08-10 07:00:00,7,3,8,40385.75099999
21251,2023-08-10 08:00:00,8,3,8,42655.09299999
21255,2023-08-10 09:00:00,9,3,8,43556.05299999
21259,2023-08-10 10:00:00,10,3,8,44768.34099999
21263,2023-08-10 11:00:00,11,3,8,45296.256
21267,2023-08-10 12:00:00,12,3,8,44564.147
21271,2023-08-10 13:00:00,13,3,8,45423.22499999
21275,2023-08-10 14:00:00,14,3,8,46261.00599999
21279,2023-08-10 15:00:00,15,3,8,46916.79699999
21283,2023-08-10 16:00:00,16,3,8,47223.003
21287,2023-08-10 17:00:00,17,3,8,46577.323
21291,2023-08-10 18:00:00,18,3,8,49149.609
21295,2023-08-10 19:00:00,19,3,8,48514.014
21299,2023-08-10 20:00:00,20,3,8,47996.444
21303,2023-08-10 21:00:00,21,3,8,47102.64599999
21307,2023-08-10 22:00:00,22,3,8,44762.85
21311,2023-08-10 23:00:00,23,3,8,41756.229
21315,2023-08-11 00:00:00,0,4,8,38553.811
21319,2023-08-11 01:00:00,1,4,8,36309.551
21323,2023-08-11 02:00:00,2,4,8,35083.99599999
21327,2023-08-11 03:00:00,3,4,8,34501.603
21331,2023-08-11 04:00:00,4,4,8,34622.759
21335,2023-08-11 05:00:00,5,4,8,36318.276
21339,2023-08-11 06:00:00,6,4,8,38724.76799999
21343,2023-08-11 07:00:00,7,4,8,40874.61199999
21347,2023-08-11 08:00:00,8,4,8,43291.09199999
21351,2023-08-11 09:00:00,9,4,8,44528.93599999
21355,2023-08-11 10:00:00,10,4,8,45767.819
21359,2023-08-11 11:00:00,11,4,8,46319.34299999
21363,2023-08-11 12:00:00,12,4,8,45790.122
21367,2023-08-11 13:00:00,13,4,8,46761.759
21371,2023-08-11 14:00:00,14,4,8,47396.18999999
21375,2023-08-11 15:00:00,15,4,8,47675.622
21379,2023-08-11 16:00:00,16,4,8,47295.77299999
21383,2023-08-11 17:00:00,17,4,8,46860.63
21387,2023-08-11 18:00:00,18,4,8,49016.143
21391,2023-08-11 19:00:00,19,4,8,48056.28
21395,2023-08-11 20:00:00,20,4,8,47049.523
21399,2023-08-11 21:00:00,21,4,8,46075.971
21403,2023-08-11 22:00:00,22,4,8,44079.548
21407,2023-08-11 23:00:00,23,4,8,41376.608
21411,2023-08-12 00:00:00,0,5,8,38690.28899999
21415,2023-08-12 01:00:00,1,5,8,36743.47599999
21419,2023-08-12 02:00:00,2,5,8,35466.382
21423,2023-08-12 03:00:00,3,5,8,34745.074
21427,2023-08-12 04:00:00,4,5,8,34670.279
21431,2023-08-12 05:00:00,5,5,8,34905.68499999
21435,2023-08-12 06:00:00,6,5,8,35284.23
21439,2023-08-12 07:00:00,7,5,8,36917.194
21443,2023-08-12 08:00:00,8,5,8,38859.31
21447,2023-08-12 09:00:00,9,5,8,40210.045
21451,2023-08-12 10:00:00,10,5,8,41106.027
21455,2023-08-12 11:00:00,11,5,8,41734.80399999
21459,2023-08-12 12:00:00,12,5,8,41679.574
21463,2023-08-12 13:00:00,13,5,8,41657.58799999
21467,2023-08-12 14:00:00,14,5,8,41439.71699999
21471,2023-08-12 15:00:00,15,5,8,41035.396
21475,2023-08-12 16:00:00,16,5,8,41424.43999999
21479,2023-08-12 17:00:00,17,5,8,43201.39299999
21483,2023-08-12 18:00:00,18,5,8,46644.53399999
21487,2023-08-12 19:00:00,19,5,8,45705.201
21491,2023-08-12 20:00:00,20,5,8,43931.112
21495,2023-08-12 21:00:00,21,5,8,42147.159
21499,2023-08-12 22:00:00,22,5,8,40184.392
21503,2023-08-12 23:00:00,23,5,8,38097.98799999
21507,2023-08-13 00:00:00,0,6,8,35730.27199999
21511,2023-08-13 01:00:00,1,6,8,34018.35699999
21515,2023-08-13 02:00:00,2,6,8,32787.078
21519,2023-08-13 03:00:00,3,6,8,32039.504
21523,2023-08-13 04:00:00,4,6,8,31586.38
21527,2023-08-13 05:00:00,5,6,8,31680.173
21531,2023-08-13 06:00:00,6,6,8,31375.05199999
21535,2023-08-13 07:00:00,7,6,8,31721.72
21539,2023-08-13 08:00:00,8,6,8,33074.48
21543,2023-08-13 09:00:00,9,6,8,34277.68
21547,2023-08-13 10:00:00,10,6,8,35530.614
21551,2023-08-13 11:00:00,11,6,8,36340.462
21555,2023-08-13 12:00:00,12,6,8,35870.977
21559,2023-08-13 13:00:00,13,6,8,34623.19999999
21563,2023-08-13 14:00:00,14,6,8,33884.24899999
21567,2023-08-13 15:00:00,15,6,8,33984.18499999
21571,2023-08-13 16:00:00,16,6,8,35256.307
21575,2023-08-13 17:00:00,17,6,8,38176.72399999
21579,2023-08-13 18:00:00,18,6,8,42020.476
21583,2023-08-13 19:00:00,19,6,8,41624.55299999
21587,2023-08-13 20:00:00,20,6,8,40663.05599999
21591,2023-08-13 21:00:00,21,6,8,39900.978
21595,2023-08-13 22:00:00,22,6,8,38029.252
21599,2023-08-13 23:00:00,23,6,8,35618.88499999
21603,2023-08-14 00:00:00,0,0,8,33442.99099999
21607,2023-08-14 01:00:00,1,0,8,31957.178
21611,2023-08-14 02:00:00,2,0,8,31094.652
21615,2023-08-14 03:00:00,3,0,8,30865.178
21619,2023-08-14 04:00:00,4,0,8,31338.67299999
21623,2023-08-14 05:00:00,5,0,8,33228.94199999
21627,2023-08-14 06:00:00,6,0,8,36140.784
21631,2023-08-14 07:00:00,7,0,8,38392.899
21635,2023-08-14 08:00:00,8,0,8,40676.82399999
21639,2023-08-14 09:00:00,9,0,8,41940.121
21643,2023-08-14 10:00:00,10,0,8,43055.65499999
21647,2023-08-14 11:00:00,11,0,8,43529.00399999
21651,2023-08-14 12:00:00,12,0,8,43099.332
21655,2023-08-14 13:00:00,13,0,8,43554.653
21659,2023-08-14 14:00:00,14,0,8,44029.916
21663,2023-08-14 15:00:00,15,0,8,44361.816
21667,2023-08-14 16:00:00,16,0,8,44580.162
21671,2023-08-14 17:00:00,17,0,8,44487.988
21675,2023-08-14 18:00:00,18,0,8,47281.551
21679,2023-08-14 19:00:00,19,0,8,47014.987
21683,2023-08-14 20:00:00,20,0,8,46340.131
21687,2023-08-14 21:00:00,21,0,8,45014.85999999
21691,2023-08-14 22:00:00,22,0,8,42444.96099999
21695,2023-08-14 23:00:00,23,0,8,39149.73399999
21699,2023-08-15 00:00:00,0,1,8,36276.042
21703,2023-08-15 01:00:00,1,1,8,34331.688
21707,2023-08-15 02:00:00,2,1,8,33214.29299999
21711,2023-08-15 03:00:00,3,1,8,32823.30499999
21715,2023-08-15 04:00:00,4,1,8,33272.54399999
21719,2023-08-15 05:00:00,5,1,8,35102.98699999
21723,2023-08-15 06:00:00,6,1,8,37694.66499999
21727,2023-08-15 07:00:00,7,1,8,39601.71299999
21731,2023-08-15 08:00:00,8,1,8,38483.38499999
21735,2023-08-15 09:00:00,9,1,8,40557.043
21739,2023-08-15 10:00:00,10,1,8,42615.882
21743,2023-08-15 11:00:00,11,1,8,43773.997
21747,2023-08-15 12:00:00,12,1,8,43083.22099999
21751,2023-08-15 13:00:00,13,1,8,43763.90999999
21755,2023-08-15 14:00:00,14,1,8,44659.808
21759,2023-08-15 15:00:00,15,1,8,45165.936
21763,2023-08-15 16:00:00,16,1,8,45065.561
21767,2023-08-15 17:00:00,17,1,8,44839.786
21771,2023-08-15 18:00:00,18,1,8,47601.43999999
21775,2023-08-15 19:00:00,19,1,8,47286.42099999
21779,2023-08-15 20:00:00,20,1,8,46610.716
21783,2023-08-15 21:00:00,21,1,8,45452.776
21787,2023-08-15 22:00:00,22,1,8,42781.517
21791,2023-08-15 23:00:00,23,1,8,39511.96499999
21795,2023-08-16 00:00:00,0,2,8,36532.267
21799,2023-08-16 01:00:00,1,2,8,34718.507
21803,2023-08-16 02:00:00,2,2,8,33639.70899999
21807,2023-08-16 03:00:00,3,2,8,33147.25499999
21811,2023-08-16 04:00:00,4,2,8,33545.913
21815,2023-08-16 05:00:00,5,2,8,35318.16099999
21819,2023-08-16 06:00:00,6,2,8,38012.312
21823,2023-08-16 07:00:00,7,2,8,39929.066
21827,2023-08-16 08:00:00,8,2,8,41917.688
21831,2023-08-16 09:00:00,9,2,8,42995.40199999
21835,2023-08-16 10:00:00,10,2,8,44062.115
21839,2023-08-16 11:00:00,11,2,8,44696.829
21843,2023-08-16 12:00:00,12,2,8,43763.36399999
21847,2023-08-16 13:00:00,13,2,8,44490.263
21851,2023-08-16 14:00:00,14,2,8,45380.011
21855,2023-08-16 15:00:00,15,2,8,45950.27599999
21859,2023-08-16 16:00:00,16,2,8,46179.11699999
21863,2023-08-16 17:00:00,17,2,8,45863.58499999
21867,2023-08-16 18:00:00,18,2,8,48831.307
21871,2023-08-16 19:00:00,19,2,8,48049.24499999
21875,2023-08-16 20:00:00,20,2,8,46821.18099999
21879,2023-08-16 21:00:00,21,2,8,45560.41499999
21883,2023-08-16 22:00:00,22,2,8,43640.70199999
21887,2023-08-16 23:00:00,23,2,8,40315.651
21891,2023-08-17 00:00:00,0,3,8,37222.355
21895,2023-08-17 01:00:00,1,3,8,35136.56399999
21899,2023-08-17 02:00:00,2,3,8,33970.18699999
21903,2023-08-17 03:00:00,3,3,8,33418.8
